Record ID,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
2398,0x6d3,PUNERES15DEL01,25,4.7,6,1,0,2,3,2,1,1,38
2399,0xdc70,LUDHRES02DEL02,24,5,6,1,0,1,3,1,1,1,28
2400,0x43f0,CHENRES09DEL01,26,4.7,0,0,1,0,3,1,1,1,29
2401,0xb5f5,MYSRES20DEL02,31,4.8,3,1,2,2,4,1,1,1,27
2402,0x5fdf,INDORES14DEL01,22,4.8,1,2,1,0,4,0,1,1,22
2403,0x7f0,RANCHIRES04DEL02,27,4.5,6,2,0,0,3,0,1,1,22
2404,0xa874,HYDRES16DEL01,20,4.9,3,3,0,3,3,0,1,1,19
2405,0xb738,PUNERES03DEL03,23,4.7,0,2,0,1,3,1,1,1,23
2406,0x4bbc,MUMRES16DEL02,38,4.1,6,2,0,2,3,1,1,3,21
2407,0x9b29,JAPRES02DEL01,36,4.9,2,0,2,1,4,1,1,1,31
2408,0x4306,JAPRES09DEL01,29,4.8,2,3,0,2,3,1,1,1,30
2409,0xd7f9,KOLRES19DEL03,33,4.8,1,1,1,1,3,1,1,1,32
2410,0xa092,JAPRES13DEL03,29,4.9,6,3,1,1,4,0,1,1,29
2411,0x9cd3,COIMBRES18DEL02,26,4.9,2,3,1,0,4,1,1,3,28
2412,0x187e,COIMBRES01DEL02,22,4.8,0,2,1,3,3,0,1,1,18
2413,0x14a3,SURRES20DEL01,21,4.9,6,3,2,1,3,1,1,1,20
2414,0xd983,GOARES16DEL01,20,4.9,3,2,2,3,4,1,1,1,11
2415,0x605e,PUNERES17DEL03,37,5,6,3,0,2,3,2,1,3,35
2416,0x7e27,RANCHIRES14DEL02,21,4.6,2,2,1,3,4,0,1,4,17
2417,0xcb1d,AGRRES12DEL02,35,5,2,2,2,3,3,0,1,3,28
2418,0x325a,INDORES09DEL02,29,4.9,4,2,1,2,3,1,1,3,16
2419,0x6474,BANGRES06DEL03,29,4.9,3,1,1,3,4,0,1,1,21
2420,0x8282,SURRES010DEL02,28,5,6,1,1,1,3,1,1,1,21
2421,0x92c2,MUMRES010DEL03,24,4.9,3,2,0,2,3,1,1,1,17
2422,0x1e4e,CHENRES17DEL01,28,4.7,4,2,1,2,4,1,1,1,17
2423,0xb8ff,JAPRES14DEL02,30,5,0,3,1,0,3,1,1,1,31
2424,0x170f,CHENRES07DEL02,37,4.9,6,2,2,0,4,1,1,1,25
2425,0x1e0d,CHENRES04DEL01,26,4.7,2,2,2,1,4,1,1,1,14
2426,0x2ae9,JAPRES19DEL01,30,4.2,6,0,0,3,3,0,1,1,32
2427,0x8b01,VADRES06DEL01,33,4.7,0,1,0,0,3,2,2,1,43
2428,0x7d4d,HYDRES04DEL03,29,4.9,2,3,2,1,4,1,1,1,23
2429,0xb40c,PUNERES12DEL01,31,4.6,4,0,0,2,3,1,1,1,25
2430,0x9ed4,HYDRES010DEL01,26,4.6,4,3,2,1,2,1,1,1,11
2431,0x8ed5,VADRES12DEL03,33,4.7,1,1,0,0,3,0,1,1,31
2432,0x4607,INDORES13DEL02,37,4.9,4,0,2,3,3,0,1,3,24
2433,0xb379_y,BANGRES18DEL02,34,4.5,3,1,2,3,4,1,1,1,33
2434,0x20f7_y,BANGRES18DEL01,37,4.4,6,0,0,0,3,2,1,1,42
2435,0x7804_y,HYDRES13DEL02,28,4.9,2,2,1,2,4,1,1,3,19
2436,0x7faf_y,RANCHIRES07DEL01,37,4.6,3,2,0,2,3,1,1,1,25
2437,0x5218_y,BANGRES02DEL02,20,4.7,4,3,1,1,4,0,1,1,14
2438,0xcafe_y,ALHRES13DEL02,32,4.8,3,2,2,0,4,1,1,4,29
2439,0x8c03_y,COIMBRES09DEL01,34,5,2,3,1,0,3,1,1,3,22
2440,0xceec_y,KNPRES04DEL03,37,4.6,1,3,0,0,3,1,1,1,28
2441,0x38c6_x,JAPRES11DEL01,24,4.8,6,0,2,2,2,0,1,3,12
2442,0xdf0d,DEHRES18DEL03,26,4.9,6,1,0,2,3,0,1,1,36
